pdb_id,model,plddt,delta_to_best
1je5,5,41.83862944162436,-20.818883248730963
1je5,2,37.77588832487309,-24.88162436548224
1vk8,3,77.54752688172044,-8.645053763440828
1vk8,1,47.590752688172046,-38.601827956989226
1vk8,2,72.21354838709676,-13.979032258064507
1vk8,2,51.56924731182794,-34.623333333333335
1vk8,1,69.51935483870969,-16.673225806451583
1vk8,4,83.01075268817205,-3.181827956989224
1vk8,3,82.84612903225806,-3.346451612903209
1vk8,3,84.60397849462366,-1.5886021505376107
1vk8,2,84.61784946236557,-1.574731182795702
1vk8,3,75.71784946236559,-10.47473118279568
1vk8,5,82.48774193548387,-3.7048387096774036
1vk8,5,86.19258064516127,0.0
1vk8,3,66.11881720430107,-20.073763440860205
1vk8,5,71.1462365591398,-15.046344086021477
1vk8,5,79.18741935483871,-7.005161290322562
1vk8,5,77.92849462365591,-8.264086021505364
1vk8,1,79.05903225806452,-7.133548387096752
1vk8,1,73.13096774193549,-13.061612903225779
1vk8,4,76.54612903225807,-9.646451612903206
1vk8,2,80.31387096774192,-5.8787096774193515
1vk8,5,83.31580645161289,-2.8767741935483855
1vk8,1,49.97462365591397,-36.2179569892473
1vk8,5,74.53086021505375,-11.661720430107522
1vk8,4,85.10279569892474,-1.0897849462365343
1vk8,4,74.37010752688171,-11.82247311827956
1vk8,1,83.46838709677418,-2.724193548387092
1vk8,2,67.05193548387096,-19.14064516129031
1vk8,2,72.8210752688172,-13.371505376344075
1vk8,3,73.11903225806451,-13.073548387096764
1vk8,3,78.52548387096776,-7.66709677419351
1vk8,4,75.51913978494625,-10.673440860215024
1vk8,4,71.26010752688173,-14.932473118279546
1vk8,2,70.08602150537635,-16.10655913978492
1vk8,1,69.28698924731182,-16.90559139784945
1vk8,3,84.36946236559139,-1.8231182795698828
1vk8,3,73.70462365591396,-12.487956989247309
1vk8,5,67.39806451612903,-18.794516129032246
1vk8,4,81.5010752688172,-4.691505376344068
1vk8,4,78.79655913978495,-7.396021505376325
1vk8,2,81.41752688172043,-4.775053763440837
1vk8,2,68.51623655913978,-17.676344086021487
1vk8,1,76.95913978494625,-9.233440860215026
1vk8,5,74.20236559139785,-11.990215053763421
1vk8,1,79.14784946236558,-7.044731182795687
1vk8,4,79.96150537634408,-6.231075268817193
2w40,4,40.71161417322835,-22.720629921259835
2w40,4,47.94527559055119,-15.486968503936993
2w40,4,44.91110236220473,-18.521141732283454
2w40,3,48.9592125984252,-14.473031496062987
2w40,2,46.83590551181102,-16.596338582677163
2w40,1,42.34618110236221,-21.086062992125974
2w40,5,50.87074803149606,-12.56149606299212
2w40,1,46.690433070866135,-16.74181102362205
2w40,3,45.10570866141732,-18.326535433070866
2w40,4,63.43224409448818,0.0
2w40,3,42.056102362204726,-21.376141732283457
2w40,4,43.1607874015748,-20.271456692913382
2w40,1,32.92771653543308,-30.504527559055106
2w40,1,52.4557874015748,-10.97645669291338
2w40,1,43.91326771653544,-19.518976377952747
2w40,2,45.67732283464567,-17.75492125984251
2w40,1,43.99437007874016,-19.437874015748022
2w40,2,46.29807086614173,-17.134173228346455
2w40,2,49.41397637795277,-14.018267716535412
2w40,5,31.976929133858267,-31.455314960629916
2w40,4,35.35763779527559,-28.07460629921259
2w40,1,43.83515748031496,-19.59708661417322
2w40,5,43.80263779527559,-19.629606299212597
2w40,3,48.30251968503937,-15.129724409448812
2w40,3,45.09078740157481,-18.341456692913376
2w40,2,43.98129921259842,-19.45094488188976
2w40,5,41.71346456692914,-21.718779527559043
2w40,2,46.068228346456685,-17.3640157480315
2w40,2,43.02728346456693,-20.404960629921256
2w40,2,38.708070866141725,-24.72417322834646
2w40,5,41.44287401574803,-21.98937007874015
2w40,4,39.6111811023622,-23.82106299212598
2w40,4,47.09220472440945,-16.340039370078735
2w40,4,46.88881889763779,-16.543425196850393
2w40,3,41.6634251968504,-21.768818897637786
2w40,3,42.68885826771653,-20.74338582677165
2w40,1,43.24094488188977,-20.191299212598416
2w40,3,33.10059055118111,-30.331653543307077
2w40,5,44.75834645669291,-18.67389763779527
2w40,1,45.14106299212598,-18.291181102362202
2w40,3,48.05830708661417,-15.373937007874012
2w40,5,50.82968503937008,-12.602559055118107
2w40,5,45.00566929133858,-18.426574803149606
2w40,5,48.97051181102361,-14.46173228346457
2w40,2,50.58409448818898,-12.848149606299202
1zyb,1,57.55374149659865,-25.183673469387756
1zyb,4,49.834489795918365,-32.90292517006804
1zyb,3,82.18421768707483,-0.5531972789115684
1zyb,1,32.354897959183674,-50.38251700680273
1zyb,3,54.51571428571428,-28.22170068027212
1zyb,3,43.54850340136054,-39.18891156462586
1zyb,2,27.790544217687074,-54.94687074829933
1zyb,2,40.68496598639456,-42.052448979591844
1zyb,4,51.0712925170068,-31.6661224489796
1zyb,5,76.23380952380951,-6.503605442176891
1zyb,5,25.608027210884355,-57.129387755102044
1zyb,1,38.13040816326531,-44.607006802721095
1zyb,4,48.81292517006803,-33.924489795918376
1zyb,3,45.7412925170068,-36.996122448979605
1zyb,5,41.64537414965986,-41.092040816326545
1zyb,5,42.50489795918367,-40.23251700680273
1zyb,2,41.96945578231292,-40.76795918367348
1zyb,1,75.86142857142855,-6.875986394557856
1zyb,2,43.07156462585034,-39.66585034013606
1zyb,4,40.2787074829932,-42.458707482993205
1zyb,2,44.92551020408163,-37.81190476190477
1zyb,5,63.98836734693878,-18.749047619047623
1zyb,1,42.56074829931973,-40.17666666666668
1zyb,1,39.338231292517,-43.3991836734694
1zyb,4,28.456666666666667,-54.28074829931974
1zyb,3,27.31244897959184,-55.42496598639457
1zyb,1,42.86238095238095,-39.87503401360545
1zyb,1,77.7404081632653,-4.997006802721103
1zyb,1,40.90843537414967,-41.828979591836735
1zyb,3,67.90353741496598,-14.833877551020421
1zyb,2,39.27768707482993,-43.459727891156476
1zyb,4,40.51632653061224,-42.22108843537416
1zyb,4,41.30428571428571,-41.43312925170069
1zyb,3,82.7374149659864,0.0
1zyb,2,44.41891156462585,-38.31850340136055
1zyb,3,63.75782312925171,-18.97959183673469
1zyb,4,69.30591836734695,-13.431496598639455
1zyb,4,44.78775510204081,-37.94965986394559
1zyb,3,44.20666666666667,-38.53074829931973
1zyb,5,45.23571428571429,-37.501700680272116
1zyb,2,42.14326530612245,-40.59414965986395
1zyb,5,52.86680272108843,-29.87061224489797
1zyb,5,33.1452380952381,-49.592176870748304
1zyb,2,39.90775510204082,-42.82965986394559
1zyb,5,45.23850340136055,-37.49891156462585
6xip,3,62.99217391304348,-19.73678260869567
6xip,4,64.25043478260869,-18.478521739130457
6xip,1,65.74530434782609,-16.983652173913057
6xip,5,72.66591304347826,-10.063043478260894
6xip,2,78.79356521739129,-3.93539130434786
6xip,1,63.47913043478261,-19.24982608695654
6xip,3,70.9215652173913,-11.807391304347846
6xip,4,64.286,-18.44295652173915
6xip,5,42.47034782608695,-40.2586086956522
6xip,5,78.70365217391303,-4.025304347826122
6xip,1,67.5208695652174,-15.208086956521754
6xip,1,70.4715652173913,-12.257391304347848
6xip,2,49.96991304347826,-32.75904347826089
6xip,4,36.54521739130435,-46.1837391304348
6xip,2,58.03382608695653,-24.69513043478262
6xip,4,73.90252173913045,-8.8264347826087
6xip,1,77.85965217391303,-4.869304347826116
6xip,1,41.22234782608695,-41.5066086956522
6xip,3,69.92260869565217,-12.806347826086977
6xip,5,77.2435652173913,-5.485391304347843
6xip,5,66.58208695652174,-16.146869565217415
6xip,1,70.41539130434784,-12.313565217391314
6xip,3,77.19591304347826,-5.533043478260893
6xip,3,77.10617391304349,-5.622782608695658
6xip,2,70.08782608695653,-12.641130434782625
6xip,2,37.790000000000006,-44.938956521739144
6xip,3,43.05365217391304,-39.67530434782611
6xip,4,82.72895652173915,0.0
6xip,4,59.918000000000006,-22.810956521739143
6xip,1,70.74539130434782,-11.98356521739133
6xip,2,78.94539130434782,-3.7835652173913275
6xip,4,79.54695652173913,-3.1820000000000164
6xip,5,74.15243478260872,-8.576521739130428
6xip,3,72.89269565217391,-9.836260869565237
6xip,4,72.60530434782609,-10.123652173913058
6xip,4,76.42252173913043,-6.306434782608719
6xip,3,62.61304347826086,-20.115913043478287
6xip,2,65.94878260869567,-16.780173913043484
6xip,5,69.50226086956522,-13.22669565217393
6xip,3,70.55139130434783,-12.177565217391319
6xip,2,72.79765217391304,-9.931304347826114
6xip,1,77.7693913043478,-4.959565217391344
6xip,5,74.56878260869566,-8.160173913043494
6xip,2,46.80939130434784,-35.91956521739131
6xip,5,71.4813043478261,-11.247652173913053
5hsg,1,61.25943859649122,-18.348877192982457
5hsg,3,79.60831578947368,0.0
5hsg,3,54.42992982456141,-25.178385964912266
5hsg,3,52.61912280701755,-26.98919298245613
5hsg,4,56.94049122807018,-22.6678245614035
5hsg,3,67.45529824561405,-12.153017543859633
5hsg,1,54.08747368421053,-25.52084210526315
5hsg,2,63.13782456140351,-16.470491228070166
5hsg,4,67.29494736842105,-12.31336842105263
5hsg,3,53.4677543859649,-26.140561403508777
5hsg,1,47.46301754385965,-32.14529824561403
5hsg,1,47.96642105263158,-31.641894736842097
5hsg,2,58.00656140350878,-21.601754385964895
5hsg,4,61.6120350877193,-17.99628070175438
5hsg,2,43.1060350877193,-36.50228070175438
5hsg,1,46.904105263157895,-32.704210526315784
5hsg,3,38.467473684210525,-41.140842105263154
5hsg,5,34.31284210526316,-45.29547368421052
5hsg,5,71.94540350877193,-7.662912280701747
5hsg,2,61.15382456140351,-18.454491228070168
5hsg,1,36.86228070175439,-42.746035087719285
5hsg,2,70.58954385964911,-9.018771929824567
5hsg,3,48.03764912280702,-31.57066666666666
5hsg,4,46.956105263157895,-32.652210526315784
5hsg,5,52.27698245614035,-27.331333333333326
5hsg,4,68.20428070175439,-11.404035087719294
5hsg,3,62.45350877192983,-17.154807017543845
5hsg,1,49.87915789473685,-29.72915789473683
5hsg,3,54.4099298245614,-25.198385964912276
5hsg,2,61.53985964912281,-18.068456140350868
5hsg,4,67.05322807017544,-12.555087719298243
5hsg,4,63.965263157894746,-15.643052631578932
5hsg,4,53.98694736842105,-25.62136842105263
5hsg,5,52.42494736842105,-27.183368421052627
5hsg,2,57.343859649122805,-22.264456140350873
5hsg,5,61.881859649122816,-17.726456140350862
5hsg,4,61.38354385964913,-18.22477192982455
5hsg,2,57.79536842105263,-21.81294736842105
5hsg,5,53.08498245614035,-26.523333333333326
5hsg,2,57.27140350877193,-22.336912280701746
5hsg,5,56.172631578947374,-23.435684210526304
5hsg,5,53.37028070175438,-26.238035087719297
5hsg,1,49.01828070175439,-30.590035087719286
5hsg,1,59.523578947368414,-20.084736842105265
5hsg,5,47.64663157894736,-31.96168421052632
7k5z,5,43.02084745762713,-22.88915254237287
7k5z,4,56.66597457627119,-9.244025423728807
7k5z,3,42.8467372881356,-23.063262711864397
7k5z,5,60.90915254237289,-5.00084745762711
7k5z,4,37.575466101694914,-28.334533898305082
7k5z,5,42.7967372881356,-23.113262711864394
7k5z,1,44.78444915254238,-21.125550847457617
7k5z,2,47.08114406779661,-18.82885593220339
7k5z,1,44.07601694915255,-21.833983050847444
7k5z,1,61.86868644067796,-4.041313559322035
7k5z,3,50.928008474576274,-14.981991525423723
7k5z,4,36.59427966101695,-29.31572033898305
7k5z,2,50.46593220338983,-15.444067796610163
7k5z,1,46.373262711864406,-19.53673728813559
7k5z,5,46.59360169491526,-19.31639830508474
7k5z,2,45.79296610169492,-20.117033898305074
7k5z,1,41.44512711864407,-24.464872881355923
7k5z,2,56.14194915254237,-9.76805084745763
7k5z,5,47.64809322033899,-18.261906779661004
7k5z,3,50.58516949152542,-15.324830508474577
7k5z,3,40.40415254237288,-25.50584745762712
7k5z,4,45.67588983050847,-20.23411016949153
7k5z,2,41.1478813559322,-24.762118644067797
7k5z,1,33.22148305084745,-32.68851694915254
7k5z,3,55.04775423728814,-10.862245762711858
7k5z,5,32.28203389830509,-33.62796610169491
7k5z,4,41.821525423728815,-24.08847457627118
7k5z,2,50.1467372881356,-15.7632627118644
7k5z,4,46.07423728813559,-19.835762711864405
7k5z,5,43.72063559322034,-22.18936440677966
7k5z,4,51.37559322033899,-14.534406779661005
7k5z,3,40.52741525423728,-25.382584745762713
7k5z,5,43.51834745762713,-22.391652542372867
7k5z,2,49.39165254237288,-16.518347457627115
7k5z,3,64.36512711864408,-1.5448728813559143
7k5z,1,45.462372881355925,-20.44762711864407
7k5z,3,56.07296610169493,-9.837033898305066
7k5z,3,33.62093220338983,-32.28906779661017
7k5z,1,43.17521186440679,-22.734788135593206
7k5z,2,65.91,0.0
7k5z,2,48.07228813559321,-17.837711864406785
7k5z,4,45.07309322033898,-20.836906779661014
7k5z,4,62.8260593220339,-3.0839406779660976
7k5z,1,42.41588983050848,-23.494110169491513
7k5z,5,45.73021186440679,-20.179788135593206
1x4t,3,86.32291139240506,-2.1659493670885865
1x4t,5,51.56873417721519,-36.920126582278456
1x4t,3,56.46037974683546,-32.02848101265819
1x4t,1,72.93531645569621,-15.553544303797437
1x4t,2,57.34430379746836,-31.144556962025284
1x4t,3,83.78493670886077,-4.703924050632878
1x4t,2,87.16582278481013,-1.3230379746835155
1x4t,2,74.64379746835442,-13.845063291139226
1x4t,5,80.75898734177217,-7.729873417721478
1x4t,3,88.48886075949365,0.0
1x4t,1,87.06493670886076,-1.4239240506328912
1x4t,5,85.57012658227849,-2.918734177215157
1x4t,3,85.49974683544302,-2.9891139240506277
1x4t,2,82.91468354430378,-5.574177215189863
1x4t,5,86.61240506329113,-1.8764556962025125
1x4t,1,84.79886075949366,-3.6899999999999835
1x4t,1,86.09506329113925,-2.3937974683543928
1x4t,5,74.25000000000001,-14.238860759493633
1x4t,4,84.13658227848103,-4.352278481012618
1x4t,5,84.30151898734178,-4.187341772151868
1x4t,3,72.97696202531645,-15.511898734177194
1x4t,4,76.24772151898733,-12.241139240506314
1x4t,1,57.29962025316455,-31.1892405063291
1x4t,2,80.5679746835443,-7.9208860759493405
1x4t,5,84.3593670886076,-4.129493670886049
1x4t,5,79.06405063291139,-9.424810126582258
1x4t,5,83.5345569620253,-4.9543037974683415
1x4t,1,85.15088607594936,-3.3379746835442887
1x4t,3,84.58455696202532,-3.90430379746833
1x4t,4,85.93582278481013,-2.5530379746835195
1x4t,2,83.32645569620253,-5.162405063291118
1x4t,2,85.21329113924052,-3.2755696202531226
1x4t,1,84.17974683544304,-4.309113924050607
1x4t,4,75.34329113924049,-13.145569620253156
1x4t,4,81.78886075949366,-6.699999999999989
1x4t,4,57.38088607594937,-31.107974683544278
1x4t,3,87.58379746835442,-0.9050632911392285
1x4t,2,83.33873417721519,-5.15012658227846
1x4t,3,72.7153164556962,-15.77354430379745
1x4t,1,85.84113924050632,-2.647721518987325
1x4t,2,84.77962025316455,-3.7092405063290954
1x4t,4,83.79759493670886,-4.691265822784786
1x4t,4,86.14025316455697,-2.3486075949366807
1x4t,4,83.04126582278482,-5.447594936708825
1x4t,1,78.43455696202531,-10.054303797468336
1p5s,4,43.60861635220126,-41.16610062893081
1p5s,2,43.19012578616352,-41.58459119496855
1p5s,1,72.40157232704402,-12.373144654088051
1p5s,5,44.72150943396227,-40.053207547169805
1p5s,3,81.85786163522013,-2.916855345911941
1p5s,5,67.54647798742138,-17.22823899371069
1p5s,2,40.72830188679245,-44.04641509433962
1p5s,4,72.14842767295596,-12.626289308176112
1p5s,1,78.04855345911947,-6.726163522012598
1p5s,5,76.8777358490566,-7.896981132075467
1p5s,3,79.11075471698113,-5.663962264150939
1p5s,3,39.72132075471698,-45.053396226415096
1p5s,3,77.72937106918239,-7.045345911949681
1p5s,4,37.87150943396226,-46.90320754716981
1p5s,1,68.19308176100628,-16.58163522012579
1p5s,1,47.7362893081761,-37.038427672955976
1p5s,4,76.02119496855346,-8.753522012578614
1p5s,4,40.25345911949686,-44.52125786163521
1p5s,3,49.717924528301886,-35.05679245283019
1p5s,2,45.36748427672956,-39.40723270440251
1p5s,3,69.38364779874213,-15.391069182389941
1p5s,2,74.0243396226415,-10.750377358490567
1p5s,5,37.62125786163522,-47.15345911949685
1p5s,5,77.3232075471698,-7.451509433962272
1p5s,1,69.90446540880502,-14.87025157232705
1p5s,3,73.99207547169813,-10.782641509433944
1p5s,1,41.52874213836478,-43.245974842767296
1p5s,5,77.05672955974843,-7.71798742138364
1p5s,4,80.45308176100629,-4.321635220125785
1p5s,5,71.87459119496856,-12.900125786163514
1p5s,4,76.91823899371069,-7.8564779874213855
1p5s,4,62.58465408805031,-22.190062893081766
1p5s,3,50.03723270440251,-34.73748427672956
1p5s,2,40.68943396226416,-44.08528301886791
1p5s,5,75.57251572327043,-9.202201257861645
1p5s,2,69.60421383647798,-15.170503144654091
1p5s,2,50.52421383647799,-34.25050314465408
1p5s,1,72.72012578616352,-12.054591194968552
1p5s,1,66.42943396226414,-18.34528301886793
1p5s,5,84.77471698113207,0.0
1p5s,4,53.018050314465405,-31.756666666666668
1p5s,3,55.38088050314465,-29.39383647798742
1p5s,1,75.81515723270441,-8.959559748427665
1p5s,2,40.673962264150944,-44.10075471698113
1p5s,2,74.34050314465408,-10.434213836477994
1pa7,5,47.48469230769231,-27.55561538461538
1pa7,1,40.47269230769231,-34.56761538461538
1pa7,5,53.903461538461535,-21.136846153846157
1pa7,5,57.42684615384615,-17.613461538461543
1pa7,3,50.120153846153855,-24.920153846153838
1pa7,2,48.89784615384615,-26.14246153846154
1pa7,4,45.768076923076926,-29.272230769230767
1pa7,2,68.82646153846153,-6.213846153846163
1pa7,5,45.476615384615386,-29.563692307692307
1pa7,4,50.91292307692308,-24.127384615384614
1pa7,2,44.73723076923077,-30.303076923076922
1pa7,5,46.28630769230769,-28.754000000000005
1pa7,4,38.73684615384616,-36.303461538461534
1pa7,5,45.62223076923077,-29.418076923076924
1pa7,1,46.042923076923074,-28.997384615384618
1pa7,4,57.85615384615385,-17.18415384615384
1pa7,2,45.04792307692308,-29.992384615384616
1pa7,4,58.98530769230769,-16.055
1pa7,5,43.84469230769231,-31.19561538461538
1pa7,3,57.55123076923077,-17.489076923076922
1pa7,4,52.289538461538456,-22.750769230769237
1pa7,2,52.41053846153847,-22.62976923076922
1pa7,3,46.79569230769231,-28.24461538461538
1pa7,3,52.81592307692308,-22.224384615384615
1pa7,5,53.15346153846154,-21.88684615384615
1pa7,4,64.95215384615383,-10.088153846153858
1pa7,4,43.386538461538464,-31.653769230769228
1pa7,1,42.71823076923077,-32.32207692307692
1pa7,3,50.918230769230775,-24.122076923076918
1pa7,1,46.64776923076922,-28.39253846153847
1pa7,3,75.04030769230769,0.0
1pa7,1,56.17469230769232,-18.865615384615374
1pa7,2,39.53184615384615,-35.50846153846154
1pa7,1,50.59415384615384,-24.446153846153855
1pa7,1,44.362538461538456,-30.677769230769236
1pa7,3,66.83061538461538,-8.209692307692308
1pa7,1,46.59115384615385,-28.44915384615384
1pa7,2,65.74923076923078,-9.291076923076915
1pa7,2,49.038,-26.002307692307696
1pa7,5,45.49753846153846,-29.54276923076923
1pa7,3,51.84361538461538,-23.19669230769231
1pa7,3,47.70853846153846,-27.331769230769233
1pa7,4,58.88338461538461,-16.156923076923086
1pa7,1,46.50446153846154,-28.53584615384615
1pa7,2,50.888384615384616,-24.151923076923076
1r0r,2,46.74666666666668,-19.79784313725488
1r0r,2,58.91960784313726,-7.6249019607843
1r0r,3,41.74627450980393,-24.798235294117625
1r0r,3,43.39784313725491,-23.146666666666647
1r0r,5,54.8592156862745,-11.685294117647054
1r0r,5,45.65274509803921,-20.891764705882345
1r0r,3,36.264117647058825,-30.28039215686273
1r0r,5,38.19764705882353,-28.34686274509803
1r0r,2,38.90274509803921,-27.641764705882345
1r0r,2,50.04921568627452,-16.495294117647035
1r0r,2,44.77647058823529,-21.768039215686265
1r0r,1,59.89745098039216,-6.647058823529399
1r0r,5,38.93274509803922,-27.611764705882337
1r0r,5,56.78058823529412,-9.763921568627438
1r0r,4,39.78549019607843,-26.75901960784313
1r0r,2,40.05117647058823,-26.493333333333325
1r0r,1,43.59117647058824,-22.95333333333332
1r0r,1,44.05352941176471,-22.49098039215685
1r0r,1,51.49843137254902,-15.046078431372536
1r0r,2,40.694705882352935,-25.849803921568622
1r0r,4,37.43039215686274,-29.11411764705882
1r0r,1,63.08921568627451,-3.4552941176470497
1r0r,4,46.57803921568628,-19.966470588235275
1r0r,5,58.437843137254895,-8.106666666666662
1r0r,4,36.75921568627451,-29.785294117647048
1r0r,3,60.609607843137255,-5.934901960784302
1r0r,4,62.56588235294118,-3.978627450980376
1r0r,3,40.227254901960784,-26.317254901960773
1r0r,4,48.92490196078432,-17.61960784313724
1r0r,4,46.86941176470587,-19.675098039215683
1r0r,4,58.58058823529412,-7.963921568627434
1r0r,3,41.78490196078431,-24.759607843137246
1r0r,5,65.27019607843137,-1.2743137254901882
1r0r,1,45.33725490196078,-21.207254901960773
1r0r,5,58.39176470588235,-8.152745098039205
1r0r,3,39.31647058823529,-27.228039215686266
1r0r,2,47.78725490196078,-18.757254901960778
1r0r,3,60.96294117647059,-5.581568627450963
1r0r,4,66.54450980392156,0.0
1r0r,2,58.88549019607844,-7.659019607843113
1r0r,1,46.959607843137256,-19.5849019607843
1r0r,3,42.07078431372549,-24.473725490196067
1r0r,1,60.34901960784313,-6.195490196078424
1r0r,5,52.22274509803921,-14.321764705882345
1r0r,1,62.72313725490197,-3.8213725490195856
2od4,5,79.6179,-9.906900000000007
2od4,1,85.85079999999999,-3.674000000000021
2od4,2,83.39099999999999,-6.133800000000022
2od4,1,46.55600000000001,-42.9688
2od4,1,85.1602,-4.36460000000001
2od4,4,84.7846,-4.740200000000016
2od4,1,83.92200000000001,-5.602800000000002
2od4,1,85.15140000000001,-4.373400000000004
2od4,2,80.85300000000001,-8.671800000000005
2od4,5,82.5877,-6.937100000000015
2od4,4,44.28720000000001,-45.2376
2od4,4,88.59929999999999,-0.925500000000028
2od4,5,87.2733,-2.251500000000007
2od4,1,79.0943,-10.43050000000001
2od4,4,84.6022,-4.922600000000017
2od4,5,88.27519999999998,-1.2496000000000294
2od4,2,87.00380000000001,-2.521000000000001
2od4,2,42.672,-46.852800000000016
2od4,2,89.52480000000001,0.0
2od4,4,85.96979999999999,-3.555000000000021
2od4,5,87.805,-1.7198000000000064
2od4,5,83.93629999999999,-5.588500000000025
2od4,1,77.2791,-12.245700000000014
2od4,1,84.5742,-4.9506000000000085
2od4,1,83.3698,-6.155000000000015
2od4,3,81.65440000000001,-7.870400000000004
2od4,5,85.81429999999999,-3.7105000000000246
2od4,4,85.6847,-3.8401000000000067
2od4,3,87.00580000000002,-2.5189999999999912
2od4,4,76.94989999999999,-12.574900000000028
2od4,2,80.78999999999999,-8.734800000000021
2od4,5,83.04279999999999,-6.482000000000028
2od4,3,87.4849,-2.039900000000017
2od4,3,87.6015,-1.9233000000000118
2od4,3,84.85,-4.674800000000019
2od4,4,81.2552,-8.269600000000011
2od4,2,82.54620000000001,-6.9786
2od4,3,50.4038,-39.121000000000016
2od4,3,83.5546,-5.97020000000002
2od4,2,84.27349999999998,-5.251300000000029
2od4,4,81.5803,-7.944500000000019
2od4,2,86.5774,-2.947400000000016
2od4,5,46.39529999999999,-43.12950000000002
2od4,3,85.318,-4.206800000000015
2od4,3,80.69659999999999,-8.828200000000024
1pf5,2,53.31730769230769,-30.245230769230773
1pf5,4,63.90884615384615,-19.653692307692317
1pf5,2,56.465230769230764,-27.0973076923077
1pf5,3,65.56276923076925,-17.999769230769218
1pf5,4,57.60907692307693,-25.95346153846154
1pf5,3,48.15907692307693,-35.403461538461535
1pf5,1,53.58969230769231,-29.972846153846156
1pf5,2,43.66876923076924,-39.89376923076922
1pf5,2,68.52861538461538,-15.033923076923088
1pf5,3,60.26423076923077,-23.298307692307695
1pf5,4,83.29407692307691,-0.2684615384615512
1pf5,1,45.60576923076924,-37.956769230769225
1pf5,4,51.60207692307692,-31.960461538461544
1pf5,1,44.23507692307692,-39.32746153846155
1pf5,5,78.89215384615385,-4.67038461538462
1pf5,4,48.94169230769231,-34.62084615384616
1pf5,4,49.59507692307693,-33.967461538461535
1pf5,3,45.42430769230769,-38.13823076923077
1pf5,4,47.68223076923077,-35.880307692307696
1pf5,1,49.00361538461539,-34.55892307692308
1pf5,4,57.79207692307692,-25.770461538461547
1pf5,3,66.99184615384615,-16.570692307692312
1pf5,5,44.24453846153847,-39.318
1pf5,1,70.25999999999999,-13.302538461538475
1pf5,3,64.05192307692307,-19.51061538461539
1pf5,2,80.12123076923076,-3.441307692307703
1pf5,3,40.38153846153846,-43.181000000000004
1pf5,5,57.07730769230769,-26.485230769230775
1pf5,1,63.33976923076923,-20.222769230769238
1pf5,1,69.16992307692308,-14.392615384615382
1pf5,3,83.56253846153847,0.0
1pf5,5,62.38638461538461,-21.17615384615386
1pf5,5,53.74061538461539,-29.821923076923078
1pf5,3,75.64846153846153,-7.914076923076934
1pf5,2,68.6073076923077,-14.955230769230766
1pf5,5,67.90576923076924,-15.656769230769228
1pf5,5,53.55830769230769,-30.004230769230773
1pf5,1,48.73592307692308,-34.82661538461539
1pf5,2,68.78692307692307,-14.775615384615392
1pf5,5,61.86915384615384,-21.693384615384623
1pf5,2,66.4913846153846,-17.071153846153862
1pf5,2,49.427076923076925,-34.13546153846154
1pf5,1,63.27015384615385,-20.292384615384613
1pf5,4,74.54707692307692,-9.015461538461551
1pf5,5,53.194,-30.368538461538463
2a0u,3,39.65577540106951,-23.83909090909092
2a0u,3,44.3675935828877,-19.127272727272732
2a0u,3,39.98641711229946,-23.50844919786097
2a0u,1,46.29288770053476,-17.20197860962567
2a0u,5,44.39082887700534,-19.104037433155092
2a0u,3,34.52780748663101,-28.96705882352942
2a0u,2,54.90288770053476,-8.59197860962567
2a0u,2,53.127593582887705,-10.367272727272727
2a0u,4,52.629893048128345,-10.864973262032088
2a0u,1,38.14639037433155,-25.34847593582888
2a0u,2,43.57526737967915,-19.919598930481285
2a0u,5,58.9129411764706,-4.581925133689829
2a0u,5,43.514358288770055,-19.980508021390378
2a0u,3,47.3737165775401,-16.12114973262033
2a0u,2,43.637593582887696,-19.857272727272736
2a0u,1,48.226657754010695,-15.268208556149737
2a0u,1,44.11141711229946,-19.38344919786097
2a0u,1,53.45165775401069,-10.043208556149743
2a0u,1,42.87780748663102,-20.617058823529412
2a0u,4,50.61941176470588,-12.875454545454552
2a0u,5,44.15481283422459,-19.34005347593584
2a0u,2,38.577860962566845,-24.917005347593587
2a0u,1,41.12754010695188,-22.367326203208556
2a0u,5,46.21844919786096,-17.27641711229947
2a0u,3,29.256577540106957,-34.23828877005347
2a0u,5,29.09080213903744,-34.404064171123
2a0u,2,52.01310160427808,-11.481764705882355
2a0u,2,54.379064171123,-9.115802139037434
2a0u,5,47.88847593582887,-15.60639037433156
2a0u,5,58.621283422459896,-4.873582887700536
2a0u,4,56.90291443850268,-6.591951871657756
2a0u,4,53.998315508021385,-9.496550802139048
2a0u,1,30.25299465240641,-33.24187165775402
2a0u,3,45.75970588235295,-17.735160427807486
2a0u,4,53.18085561497326,-10.314010695187172
2a0u,2,48.87748663101604,-14.617379679144392
2a0u,4,57.13155080213904,-6.363315508021394
2a0u,3,45.07582887700535,-18.419037433155083
2a0u,3,52.053315508021385,-11.441550802139048
2a0u,4,63.49486631016043,0.0
2a0u,1,46.20173796791444,-17.293128342245993
2a0u,4,34.75516042780749,-28.739705882352943
2a0u,4,38.95617647058824,-24.538689839572193
2a0u,2,51.0020320855615,-12.49283422459893
2a0u,5,36.54989304812834,-26.944973262032093
1cf7,2,84.56014925373134,-5.026119402985074
1cf7,1,81.37044776119403,-8.215820895522384
1cf7,3,83.13074626865672,-6.455522388059691
1cf7,4,76.17925373134328,-13.407014925373133
1cf7,5,85.47597014925373,-4.110298507462687
1cf7,3,81.79119402985074,-7.79507462686567
